Id,Title,Description,Published at,Created at,Updated at,Original title,Requested count
122,Улучшение характеристики,"
**Улучшение характеристики**
*2 уровень, преобразование*
*(Бард, волшебник, друид,, жрец следопыт, чародей)*
**Время накладывания:** Действие
**Дистанция:** Касание
**Компоненты:** Вербальный, Соматический, Материальный (мех или перо)
**Длительность:** Концентрация, до 1 часа

Вы касаетесь существа и выбираете Силу, Ловкость, Интеллект, Мудрость или Харизму. На время действия заклинания цель получает преимущество на проверки характеристик, использующие выбранную характеристику.

**Использование более высокой ячейкой.** Вы можете выбрать одну дополнительную цель за каждый уровень ячейки заклинаний выше 2-го. Вы можете выбрать другую характеристику для каждой цели.",2024-09-16 10:57:16 UTC,2024-09-15 20:20:53 UTC,2024-09-20 07:33:07 UTC,Enhance Ability,0
121,Увеличение/уменьшение,"
**Увеличение/уменьшение**
*2 уровень, преобразование*
*(Бард, волшебник, друид, чародей)*
**Время накладывания:** Действие
**Дистанция:** 30 футов
**Компоненты:** Вербальный, Соматический, Материальный (щепотка порошка железа)
**Длительность:** Концентрация, до 1 минуты

На время действия заклинание увеличивает или уменьшает существо или предмет, который вы видите в пределах дистанции (см. выбранный эффект ниже). Целевой предмет не должен быть ни надет, ни несён. Если цель — нежелающее существо, то оно может совершить спасбросок Телосложения. В случае успешного спасброска заклинание не оказывает никакого эффекта.

Всё, что надето и несётся целью, меняется в размере вместе с ней. Любой предмет, который она уронит, мгновенно возвращается к нормальному размеру. Метательное оружие или боеприпас возвращаются к нормальному размеру сразу после попадания или промаха.

**Увеличение.** Размер цели увеличивается на одну категорию (от среднего до большого, например). Цель также получает преимущество на проверки Силы и спасброски Силы. Атаки цели её увеличенным оружием или безоружные удары наносят дополнительный урон в размере 1к4 при попадании.

**Уменьшение.** Размер цели уменьшается на одну категорию (от среднего до маленького, например). Цель также получает помеху на проверки Силы и спасброски Силы. Атаки цели её уменьшенным оружием или безоружные удары наносят на 1к4 меньше урона при попадании (урон не может быть уменьшен ниже 1).",2024-09-16 09:11:49 UTC,2024-09-15 20:20:53 UTC,2024-09-20 07:33:07 UTC,Enlarge/Reduce,0
120,Тёмное зрение,"
**Тёмное зрение**
*2 уровень, преобразование*
*(Друид, волшебник, следопыт, чародей)*
**Время накладывания:** Действие
**Дистанция:** Касание
**Компоненты:** Вербальный, Соматический, Материальный (сушёная морковь)
**Длительность:** 8 часов

На время действия заклинания согласное существо, которого вы коснулись, получает тёмное зрение в досягаемости 150 футов.",2024-09-16 19:54:18 UTC,2024-09-15 20:20:53 UTC,2024-09-20 07:33:06 UTC,Darkvision,0
119,Тьма,"
**Тьма**
*2 уровень, воплощение*
*(Волшебник, колдун, чародей)*
**Время накладывания:** Действие
**Дистанция:** 60 футов
**Компоненты:** Вербальный, Материальный (мех летучей мыши и кусочек угля)
**Длительность:** Концентрация, до 10 минут

На время действия сфера с радиусом 15 футом с центром в точке, выбранной вами в пределах дистанции, заполняется тьмой. Тёмные зрение не может видеть сквозь эту тьму и немагический свет не может её осветить.

В качестве альтернативы, вы можете наложить заклинание на объект, который не носится и не удерживается, заставляя тьму заполнить 15-футовую эманацию, исходящую от этого объекта. Покрытие этого предмета чем-то непрозрачным, таким как чаша или шлем, блокирует тьму.

Если область действия этого заклинания пересекается с областью яркого или тусклого света, созданного заклинанием 2 уровня или ниже, то это другое заклинание рассеивается.",2024-09-16 09:12:35 UTC,2024-09-15 20:20:53 UTC,2024-09-20 07:33:07 UTC,Darkness,0
118,Стихийное оружие,"
**Стихийное оружие**
*3 уровень, преобразование*
*(Друид, паладин, следопыт)*
**Время накладывания:** Действие
**Дистанция:** Касание
**Компоненты:** Вербальный, Соматический
**Длительность:** Концентрация, до 1 часа

Оружие, к которому вы прикасаетесь, становится магическим. Выберите один из следующих типов урона: кислотный, холодный, огненный, электрический или звуковой. На протяжении длительности заклинания оружие получает бонус +1 к атакам и наносит дополнительный 1к4 урон выбранного типа при попадании.

**Использование более высокой ячейкой.** Если вы используете ячейку заклинаний 5-6 уровня, то бонус к атакам увеличивается до +2, а дополнительный урон увеличивается до 2к4. Если вы используете ячейку заклинаний 7 уровня или выше, то бонус увеличивается до +3, а дополнительный урон до 3к4.",2024-09-16 10:56:21 UTC,2024-09-15 20:20:53 UTC,2024-09-20 07:33:07 UTC,Elemental Weapon,0
117,Сотворение нежити,"'
**Сотворение нежити**
*6 уровень, некромантия*
*(Волшебник, жрец, колдун)*
**Время накладывания:** 1 минута
**Дистанция:** 10 футов
**Компоненты:** Вербальный, Соматический, Материальный (чёрномы оникси стоимостью 150+ зм на каждый труп)
**Длительность:** Мгновенная

Вы можете накладывать это заклинание только ночью. Выберите до трёх трупов гуманоидов среднего или маленького размера в пределах дистанции. Все трупы становятся упырями под вашим контролем (см. Бестиарий для их статблока).

В каждый свой ход вы можете бонусным действием мысленно приказать любому существу, оживлённому этим заклинанием, если оно находится в пределах 120 футов от вас (сли вы контролируете несколько существ, то вы можете отдавать один и тот же приказ любому количеству из них одновременно). Вы решаете, какое действие совершит это существо, и куда оно переместится в своём следующем ходу, или вы можете отдать общий приказ, например, охранять конкретную комнату или коридор. Если вы не отдадите команду, то существо выполняет действие уклонение и перемещается только для того, чтобы избежать опасности. Получив приказ, существо продолжает его выполнять, пока задача не будет завершена.

Существо находится под вашим контролем 24 часа, после чего перестаёт слушаться команд. Для поддержания контроля ещё на 24 часа вы должны наложить это заклинание на него ещё раз до окончания 24-часового периода. Такое наложение заклинания только поддерживает контроль над уже созданными существами, количество которых не может быть больше трёх, и не оживляет новых.

**Использование более высокой ячейкой.** Если вы накладываете это заклинание, используя ячейку 7 уровня, то вы оживляете или продлеваете контроль над четырьмя упырями. Если вы накладываете это заклинание, используя ячейку 8 уровня, вы оживляете или продлеваете контроль над пятью упырями или двумя вурдалаками или умертвиями. Если вы накладываете это заклинание, используя ячейку 9 уровня, вы оживляете или продлеваете контроль над шестью упырями, тремя вурдалаками или умертвиями, или двумя мумиями. Смотрите Бестиарий для их статблоков.",2024-09-21 06:48:24 UTC,2024-09-15 20:20:53 UTC,2024-09-21 06:48:31 UTC,Create Undead,1
116,Сотворение или уничтожение воды,"'
**Сотворение или уничтожение воды**
*1 уровень, преобразование*
*(Друид, жрец)*
**Время накладывания:** Действие
**Дистанция:** 30 футов
**Компоненты:** Вербальный, Соматический, Материальный (смесь воды и песка)
**Длительность:** Мгновенная Вы выбираете одно из следующего:

**Сотворение воды.** Вы создаёте до 10 галлонов (40 литров) чистой воды в пределах дистанции в открытом контейнере. В качестве альтернативы, вода выпадает дождём в кубе с длиной ребра 30 футов в пределах дистанции, туша открытое пламя.

**Уничтожение воды.** Вы уничтожаете до 10 галлонов (40 литров) воды в открытом контейнере в пределах дистанции. В качестве альтернативы, вы уничтожаете туман в кубе с длиной ребра 30 футов в пределах дистанции.

**Использование более высокой ячейкой.** Вы создаете или уничтожаете дополнительные 10 галлонов воды или размер куба увеличивается на 5 футов за каждый уровень ячейки заклинаний выше 1-го.",2024-09-16 19:54:55 UTC,2024-09-15 20:20:53 UTC,2024-09-20 07:33:07 UTC,Create or Destroy Water,0
115,Сотворение пищи и воды,"
**Сотворение пищи и воды**
*3 уровень, вызов*
*(Жрец, паладин)*
**Время накладывания:** Действие
**Дистанция:** 30 футов
**Компоненты:** Вербальный, Соматический
**Длительность:** Мгновенная

Вы создаёте 45 фунтов еды и 30 галлонов (100 литров) свежей воды на земле или в контейнерах в пределах дистанции, что полезно для предотвращения опасностей недоедания и обезвоживания. Еда безвкусная, но питательная, и выглядит как пища на ваш выбор, а вода чистая. Еда портится через 24 часа, если её не съесть.",2024-09-16 11:16:18 UTC,2024-09-15 20:20:53 UTC,2024-09-20 07:33:07 UTC,Create Food and Water,0
114,Сотворение,"'
**Сотворение**
*5 уровень, иллюзия*
*(Волшебник, чародей)*
**Время накладывания:** 1 минута
**Дистанция:** 30 футов
**Компоненты:** Вербальный, Соматический, Материальный (кисть для краски)
**Длительность:** Особая

Вы зачерпываете теневую материю из Царства теней, чтобы создать объект в пределах дистанции. Этот объет может быть либо из растительного материала (мягкие изделия, веревка, дерево и тому подобное), либо из минерального материала (камень, кристалл, металл и тому подобное). Объект не может быть больше куба со стороной 5 футов, и он должен быть из материала и формы, которые вы видели ранее.

Длительность заклинания зависит от материала объекта, как указано в таблице материалов. Если объект состоит из нескольких материалов, используется самая короткая длительность. Использование любого объекта, созданного этим заклинанием, в качестве материального компонента для другого заклинания приводит к провалу этого другого заклинания.

- **Материал - Длительность**
- Растительная материя - 24 часа 
- Камень или кристалл  - 12 часов 
- Драгоценные металлы - 1 час 
- Драгоценные камни - 10 минут 
- Адамантин или мифрил - 1 минута

**Использование более высокой ячейкой.** Куб увеличивается на 5 футов за каждую ячейку заклинания выше 5 уровня.",2024-09-16 19:57:12 UTC,2024-09-15 20:20:53 UTC,2024-09-20 07:33:06 UTC,Creation,0
113,Связь с иным планом,"
**Связь с иным планом**
*5 уровень, прорицание*
*(Волшебник, колдун)*
**Время накладывания:** 1 минута или ритуал
**Дистанция:** На себя
**Компоненты:** Вербальный
**Длительность:** 1 минута

Вы мысленно связываетесь с полубогом, духом давно умершего мудреца или каким-либо другим знающим существом с другого плана. Контакт с этим неземным разумом может повредить ваш рассудок. Когда вы накладываете это заклинание, выполните спасбросок Интеллекта со Сл 15. В случае успешного спасброска вы можете задать существу до пяти вопросов. Вы должны задать все вопросы до окончания действия заклинания. Мастер отвечает на каждый вопрос одним словом, например, «да», «нет», «возможно», «никогда», «неважно» или «неясно» (если существо не знает ответа на вопрос). Если односложный ответ может ввести в заблуждение, Мастер может дать короткий ответ вместо одного слова.

В случае провала спасброска вы получаете 6к6 психического урона и становитесь недееспособным до окончания продолжительного отдыха. Заклинание Высшее восстановление, наложенное на вас, завершает этот эффект.",2024-09-16 19:57:37 UTC,2024-09-15 20:20:53 UTC,2024-09-20 07:33:07 UTC,Contact Other Plane,0
112,Речь златоуста,"
**Речь златоуста**
*2 уровень, очарование*
*(Бард, колдун)*
**Время накладывания:** Действие
**Дистанция:** 60 футов
**Компоненты:** Вербальный, Соматический
**Длительность:** Концентрация, до 1 минуты

Вы плетёте отвлекающую речь, заставляя выбранных существ, которых вы видите в пределах дистанции, совершить спасбросок Мудрости. Любое существо, с которым вы или ваши спутники сражаетесь, автоматически преуспевают в этом спасброскк. В случае провала спасброска цель получает штраф -10 к проверкам Мудрости (Внимательность) и пассивной Внимательности до окончания действия заклинания.",2024-09-16 09:13:13 UTC,2024-09-15 20:20:53 UTC,2024-09-20 07:33:07 UTC,Enthrall,0
111,Рассеивание магии,"
**Рассеивание магии**
*3 уровень, ограждение*
*(Бард, волшебник, друид, жрец, колдун, паладин, следопыт, чародей)*
**Время накладывания:** Действие
**Дистанция:** 120 футов
**Компоненты:** Вербальный, Соматический
**Длительность:** Мгновенная

Выберите одно существо, объект или магический эффект в пределах дистанции. Любое текущее заклинание 3 уровня или ниже на цели прекращается. Для каждого текущего заклинания 4 уровня или выше на цели совершите проверку характеристики, используя вашу заклинательную характеристику (Сл 10 + уровень этого заклинания). При успешной проверке заклинание прекращается.

**Использование более высокой ячейкой.** Вы автоматически прекращаете действие заклинания на цели, если уровень заклинания равен или меньше уровня ячейки заклинания, которую вы используете.",2024-09-16 19:58:07 UTC,2024-09-15 20:20:53 UTC,2024-09-23 12:52:00 UTC,Dispel Magic,1
110,Рассеивание добра и зла,"
**Рассеивание добра и зла**
*5 уровень, ограждение*
*(Жрец, паладин)*
**Время накладывания:** Действие
**Дистанция:** На себя
**Компоненты:** Вербальный, Соматический, Материальный (порошок серебра и железа)
**Длительность:** Концентрация, до 1 минуты

На время действия заклинания небожители, элементали, феи, исчадия и нежить получают помеху на броски атаки против вас. Вы можете завершить действие заклинания досрочно, используя одну из следующих специальных функций.

**Разрушение чар.** Используя действие магия, вы касаетесь существа, которое одержимо или находится под воздействием состояний очарованный или испуганный от одного или нескольких существ вышеуказанных типов. Цель больше не будет одержима, очарована или испугана такими существами.

**Изгнание.** Используя действие магия, вы нацеливаетесь на одно существо, которое видите в пределах 5 футов от себя, принадлежащее к одному из указанных типов существ. Цель должна пройти спасбросок Харизмы, иначе будет отправлена обратно на свой родной план, если она уже не находится там. Если они не на своём родном плане, нежить отправляется в Царство теней, а феи — в Страну фей.",2024-09-16 11:10:04 UTC,2024-09-15 20:20:53 UTC,2024-09-20 07:33:07 UTC,Dispel Evil and Good,0
109,Распад,"'
**Распад**
*6 уровень, преобразование*
*(Волшебник, чародей)*
**Время накладывания:** Действие
**Дистанция:** 60 футов
**Компоненты:** Вербальный, Соматический, Материальный (магнит и пыль)
**Длительность:** Мгновенная

Вы выпускаете зелёный луч в цель, которую видите в пределах дистанции. Целью может быть существо, немагический предмет или творение из магической силы, например, стена, созданная заклинанием Силовая стена.

Существо, на которое направлено это заклинание, совершает спасбросок Ловкости. При провале, цель получает 10к6 + 40 урона силовым полем. Если этот урон снижает её хиты до 0, то она и всё немагическое, что на ней и что она несёт, превращаются в серую пыль. Цель может быть возвращена к жизни только заклинаниями Истиннок воскрешение или Исполнение желаний.

Это заклинание автоматически дезинтегрирует крупный или меньший немагический предмет или творение из магической силы. Если такой целью является огромный или больший объект, то это заклинание дезинтегрирует 10-футовый куб его части.

**Использование более высокой ячейкой.** Урон увеличивается на 3к6 за каждый уровень ячейки заклинания выше 6.",2024-09-16 19:59:02 UTC,2024-09-15 20:20:53 UTC,2024-09-20 07:33:06 UTC,Disintegrate,0
108,Разрушительная волна,"
**Разрушительная волна**
*5 уровень, воплощение*
*(Паладин)*
**Время накладывания:** Действие
**Дистанция:** На себя
**Компоненты:** Вербальный
**Длительность:** Мгновенная

Разрушительная энергия распространяется рябью от вас на 30 футов. Каждое выбранное вами существо в пределах этой области совершает спасбросок Телосложения. В случае провала цель получает 5к6 урона громом и 5к6 урона излучением или некротической энергией (на ваш выбор), а также приобретает состояние лежащий ничком. В случае успеха цель получает только половину урона.",2024-09-17 07:25:05 UTC,2024-09-15 20:20:53 UTC,2024-09-20 07:33:06 UTC,Destructive Wave,0
107,Предсказание,"'
**Предсказание**
*4 уровень, прорицание*
*(Друид, волшебник, жрец)*
**Время накладывания:** Действие или ритуал
**Дистанция:** На себя
**Компоненты:** Вербальный, Соматический, Материальный (ладан стоимостью 25+ зм, расходуемый заклинанием)
**Длительность:** Мгновенная

Это заклинание устанавливает контакт с богом или слугами бога. Вы задаёте один вопрос о конкретной цели, событии или действии, которые должны произойти в течение 7 дней. Мастер даёт честный ответ, который может быть короткой фразой или загадочным стихом. Заклинание не учитывает обстоятельства, которые могут изменить ответ, такие как наложение других заклинаний.

Если вы накладываете это заклинание несколько раз до завершения продолжительного отдыха, то существует накопительный шанс 25 процентов за каждое использование, начиная со второго, что вы не получите ответ.",2024-09-17 07:48:01 UTC,2024-09-15 20:20:53 UTC,2024-09-20 07:33:07 UTC,Divination,0
106,Предосторожность,"
**Предосторожность**
*6 уровень, ограждение*
*(Волшебник)*
**Время накладывания:** 10 минут
**Дистанция:** На себя
**Компоненты:** Вербальный, Соматический, Материальный (инкрустировання драгоценными комнями статуэтка вас стоимостью 1’500+ зм)
**Длительность:** 10 дней

Выберите заклинание 5 уровня или ниже, которое вы можете накладывать, имеющее время накладывания 1 действие и способное нацеливаться на вас. Вы накладываете это заклинание (называемое условным заклинанием) одновременно с заклинанием Предосторожность, расходуя ячейки заклинаний для обоих, но условное заклинание не вступает в силу. Вместо этого оно вступает в силу, когда происходит определенный триггер. Вы описываете этот триггер при накладывании двух заклинаний. Например, заклинание Предосторожность с Подводное дыхание может предусматривать, что Подводное дыхание вступает в силу, когда вы погружаетесь в воду или другую похожую жидкость.

Условное заклинание вступает в силу сразу после того, как триггер срабатывает впервые, независимо от вашего желания, после чего заклинание Предосторожность заканчивается. Условное заклинание действует только на вас, даже если оно обычно может быть направлено на других. Вы можете использовать только одно заклинание Предосторожность одновременно. Если вы снова накладываете это заклинание, эффект другого заклинания Предосторожность на вас прекращается. Также Предосторожность заканчивается, если вы перестанете нести или носить материальный компонент этого заклинания.",2024-09-16 11:09:14 UTC,2024-09-15 20:20:53 UTC,2024-09-20 07:33:06 UTC,Contingency,0
105,Подчинение монстра,"
**Подчинение монстра**
*8 уровень, очарование*
*(Бард, волшебник, колдун, чародей)*
**Время накладывания:** Действие
**Дистанция:** 60 футов
**Компоненты:** Вербальный, Соматический
**Длительность:** Концентрация, до 1 часа

Одно существо, которое вы видите в пределах дистанции, совершает спасбросок Мудрости. Оно делает это с преимуществом, если вы или ваши союзники сражаетесь с ним. В случае провала спасброска цель получает состояние очарованный до окончания действия заклинания. Когда цель получает урон, то повторяет спасбросок, заканчивая эффект заклинания на себе при успехе.

У вас есть телепатическая связь с очарованной целью, пока вы оба находитесь на одном плане существования. В свой ход вы можете использовать эту связь, чтобы отдавать команды цели (действие не требуется), например, «Атакуй то существо», «Перемести сюда» или «Принеси тот предмет». Цель делает все возможное, чтобы подчиниться в свой ход. Если она выполняет приказ и не получает от вас дальнейших указаний, то она действует и перемещается по своему усмотрению, сосредотачиваясь на собственной защите.

Вы можете приказать цели совершить реакцию, но для этого вам придется использовать свою собственную реакцию.

**Использование более высокой ячейкой.** Ваша концентрация может длиться дольше при использовании ячейки заклинаний 9 уровня (до 8 часов).",2024-09-17 15:11:23 UTC,2024-09-15 20:20:53 UTC,2024-09-20 07:33:07 UTC,Dominate Monster,0
104,Подчинение личности,"
**Подчинение личности**
*5 уровень, очарование*
*(Бард, волшебник, чародей)*
**Время накладывания:** Действие
**Дистанция:** 60 футов
**Компоненты:** Вербальный, Соматический
**Длительность:** Концентрация, до 1 минуты

Один гуманоид, которого вы видите в пределах дистанции, совершает спасбросок Мудрости. Он делает это с преимуществом, если вы или ваши союзники сражаетесь с ним. В случае провала спасброска цель получает состояние очарованный до окончания действия заклинания. Когда цель получает урон, то повторяет спасбросок, заканчивая эффект заклинания на себе при успехе.

У вас есть телепатическая связь с очарованной целью, пока вы оба находитесь на одном плане существования. В свой ход вы можете использовать эту связь, чтобы отдавать команды цели (действие не требуется), например, «Атакуй то существо», «Перемести сюда» или «Принеси тот предмет». Цель делает все возможное, чтобы подчиниться в свой ход. Если она выполняет приказ и не получает от вас дальнейших указаний, то она действует и перемещается по своему усмотрению, сосредотачиваясь на собственной защите.

Вы можете приказать цели совершить реакцию, но для этого вам придется использовать свою собственную реакцию.

**Использование более высокой ячейкой.** Ваша концентрация может длиться дольше при использовании ячейки заклинаний 6 уровня (до 10 минут), 7 уровня (до 1 часа), 8+ уровня (до 8 часов).",2024-09-17 07:13:40 UTC,2024-09-15 20:20:53 UTC,2024-09-20 07:33:06 UTC,Dominate Person,0
103,Подчинение зверя,"
**Подчинение зверя**
*4 уровень, очарование*
*(Друид, следопыт, чародей)*
**Время накладывания:** Действие
**Дистанция:** 60 футов
**Компоненты:** Вербальный, Соматический
**Длительность:** Концентрация, до 1 минуты

Один зверь, которого вы видите в пределах дистанции, совершает спасбросок Мудрости. Он делает это с преимуществом, если вы или ваши союзники сражаетесь с ним. В случае провала спасброска цель получает состояние очарованный до окончания действия заклинания. Когда цель получает урон, то повторяет спасбросок, заканчивая эффект заклинания на себе при успехе.

У вас есть телепатическая связь с очарованной целью, пока вы оба находитесь на одном плане существования. В свой ход вы можете использовать эту связь, чтобы отдавать команды цели (действие не требуется), например, «Атакуй то существо», «Перемести сюда» или «Принеси тот предмет». Цель делает все возможное, чтобы подчиниться в свой ход. Если она выполняет приказ и не получает от вас дальнейших указаний, то она действует и перемещается по своему усмотрению, сосредотачиваясь на собственной защите.

Вы можете приказать цели совершить реакцию, но для этого вам придется использовать свою собственную реакцию.

**Использование более высокой ячейкой.** Ваша концентрация может длиться дольше при использовании ячейки заклинаний 5 уровня (до 10 минут), 6 уровня (до 1 часа) или 7+ уровня (до 8 часов).",2024-09-17 07:10:09 UTC,2024-09-15 20:20:53 UTC,2024-09-20 07:33:07 UTC,Dominate Beast,0
102,Пляшущие огоньки,"
**Пляшущие огоньки**
*Заговор, воплощение*
*(Бард, волшебник, чародей)*
**Время накладывания:** Действие
**Дистанция:** 120 футов
**Компоненты:** Вербальный, Соматический, Материальный (кусочек фосфора)
**Длительность:** Концентрация, до 1 минуты

Вы создаёте до четырёх огоньков размером с факел в пределах дистанции, делая их похожими на факелы, фонари или светящиеся сферы, парящие в воздухе. Вы можете также объединить четыре огонька в одну светящуюся человекоподобную фигуру Среднего размера. Какую бы форму вы не выбрали, каждый огонёк излучает тусклый свет в радиусе 10 футов.

Вы можете бонусным действием в свой ход переместить огоньки на 60 футов в новое место в пределах дистанции. Каждый огонёк должен находиться в пределах 20 футов от другого огонька, созданного этим заклинанием, и огонёк тухнет, если оказывается за пределами дистанции заклинания.",2024-09-16 14:00:17 UTC,2024-09-15 20:20:53 UTC,2024-09-20 07:33:07 UTC,Dancing Lights,0
101,Переносящая дверь,"'
**Переносящая дверь**
*4 уровень, вызов*
*(Бард, волшебник, колдун, чародей)*
**Время накладывания:** Действие
**Дистанция:** 500 футов
**Компоненты:** Вербальный
**Длительность:** Мгновенная

Вы телепортируетесь в указанное место в пределах дистанции. Вы прибываете точно в желаемую точку. Это может быть место, которое вы видите, которое вы можете представить, или которое вы можете описать, указав расстояние и направление, например, 200 футов прямо вниз или 300 футов вверх на северо-запад под углом 45 градусов.

Вы также можете телепортировать одно согласное существо. Существо должно находиться в пределах 5 футов от вас во время телепортации, и оно перемещается в пространство в пределах 5 футов от вашего места назначения.

Если вы, другое существо, или оба окажетесь в пространстве, занятом существом или полностью заполненным одним или несколькими объектами, то вы и любое существо, путешествующее с вами, получаете 4к6 урона силовым полем, и телепортация не удаётся.",2024-09-17 07:09:20 UTC,2024-09-15 20:20:53 UTC,2024-09-20 07:33:07 UTC,Dimension Door,0
100,Опутывающий удар,"
**Опутывающий удар**
*1 уровень, вызов*
*(Следопыт)*
**Время накладывания:** Бонусное действие, которое вы совершаете сразу после попадания по существу оружием.
**Дистанция:** На себя
**Компоненты:** Вербальный
**Длительность:** Концентрация, до 1 минуты

Когда вы попадаете по цели, то на ней появляются цепкие лозы и она совершает спасбросок Силы. Существо большого или большего размера имеет преимущество на этот спасбросок. При провале на цель накладывается состояние опутанный до окончания действия заклинания. При успешном спасброске лозы увядают, и заклинание заканчивается.

Пока цель в состоянии опутанный, она получает 1к6 колющего урона в начале каждого своего хода. Цель или существо, находящееся в пределах досягаемости, могут совершить действие, чтобы выполнить проверку Силы (Атлетика) против Сл вашего заклинания. При успехе заклинание заканчивается.

**Использование более высокой ячейкой.** Урон увеличивается на 1к6 за каждый уровень ячейки заклинаний выше первого.",2024-09-17 07:24:50 UTC,2024-09-15 20:20:53 UTC,2024-09-20 07:33:07 UTC,Ensnaring Strike,0
